CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
11/05/2013,10:15,BROOKLYN,11216,40.6760949,-73.9499135,"(40.6760949, -73.9499135)",NOSTRAND AVENUE                 ,BERGEN STREET                   ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,175134,VAN,SPORT UTILITY / STATION WAGON,,,
11/07/2013,12:00,BROOKLYN,11216,40.6701245,-73.9552712,"(40.6701245, -73.9552712)",EASTERN PARKWAY                 ,BEDFORD AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,155059,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/06/2013,11:55,BROOKLYN,11216,40.6850475,-73.954248,"(40.6850475, -73.954248)",MONROE STREET                   ,BEDFORD AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,182012,FIRE TRUCK,SMALL COM VEH(4 TIRES) ,,,
11/04/2013,11:30,BROOKLYN,11216,40.6697124,-73.9477302,"(40.6697124, -73.9477302)",EASTERN PARKWAY                 ,NEW YORK AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,175127,SPORT UTILITY / STATION WAGON,SMALL COM VEH(4 TIRES) ,,,
11/06/2013,9:08,BROOKLYN,11216,40.6813829,-73.953515,"(40.6813829, -73.953515)",BEDFORD AVENUE                  ,HALSEY STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,,,,,182011,PASSENGER VEHICLE,,,,
11/05/2013,10:40,BROOKLYN,11216,40.678723,-73.9529869,"(40.678723, -73.9529869)",BEDFORD AVENUE                  ,ATLANTIC AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,175136,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/29/2013,11:29,BROOKLYN,11216,40.6753855,-73.9533642,"(40.6753855, -73.9533642)",BEDFORD AVENUE                  ,ST MARKS AVENUE                 ,,1,0,1,0,0,0,0,0,Unspecified,,,,,175104,SPORT UTILITY / STATION WAGON,,,,
10/30/2013,8:30,BROOKLYN,11216,40.6717897,-73.9531035,"(40.6717897, -73.9531035)",SAINT JOHNS PLACE               ,ROGERS AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,175089,PICK-UP TRUCK,SMALL COM VEH(4 TIRES) ,,,
10/30/2013,14:00,BROOKLYN,11216,40.679939,-73.9412073,"(40.679939, -73.9412073)",KINGSTON AVENUE                 ,FULTON STREET                   ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,181982,BUS,PASSENGER VEHICLE,,,
10/24/2013,9:25,BROOKLYN,11216,40.6716376,-73.950335,"(40.6716376, -73.950335)",NOSTRAND AVENUE                 ,SAINT JOHNS PLACE               ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,175057,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/27/2013,18:15,BROOKLYN,11216,40.6701245,-73.9552712,"(40.6701245, -73.9552712)",BEDFORD AVENUE                  ,EASTERN PARKWAY                 ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,154997,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/09/2013,15:55,BROOKLYN,11216,40.6862043,-73.9507352,"(40.6862043, -73.9507352)",GATES AVENUE                    ,NOSTRAND AVENUE                 ,,1,0,1,0,0,0,0,0,Unspecified,,,,,181875,PASSENGER VEHICLE,,,,
10/08/2013,4:30,BROOKLYN,11216,40.6701245,-73.9552712,"(40.6701245, -73.9552712)",BEDFORD AVENUE                  ,EASTERN PARKWAY                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174965,PASSENGER VEHICLE,UNKNOWN,,,
10/31/2013,7:05,BROOKLYN,11216,40.6802132,-73.9462762,"(40.6802132, -73.9462762)",FULTON STREET                   ,MARCY AVENUE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181981,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/01/2013,3:30,BROOKLYN,11216,40.6697124,-73.9477302,"(40.6697124, -73.9477302)",EASTERN PARKWAY                 ,NEW YORK AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,175101,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/17/2013,14:00,BROOKLYN,11216,40.6745018,-73.9536892,"(40.6745018, -73.9536892)",BEDFORD AVENUE                  ,PROSPECT PLACE                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,175022,SPORT UTILITY / STATION WAGON,BICYCLE,,,
10/12/2013,8:50,BROOKLYN,11216,40.6781564,-73.9441507,"(40.6781564, -73.9441507)",ATLANTIC AVENUE                 ,BROOKLYN AVENUE                 ,,0,0,0,0,0,0,0,0,Outside Car Distraction,Unspecified,,,,181893,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/20/2013,1:27,BROOKLYN,11216,40.6698646,-73.9505022,"(40.6698646, -73.9505022)",NOSTRAND AVENUE                 ,EASTERN PARKWAY                 ,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,,,,154960,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/27/2013,21:27,BROOKLYN,11216,40.6850475,-73.954248,"(40.6850475, -73.954248)",BEDFORD AVENUE                  ,MONROE STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181964,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/20/2013,20:45,BROOKLYN,11216,40.6718727,-73.9546355,"(40.6718727, -73.9546355)",BEDFORD AVENUE                  ,SAINT JOHNS PLACE               ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,175037,PASSENGER VEHICLE,BICYCLE,,,
10/30/2013,15:35,BROOKLYN,11216,40.6800886,-73.9439725,"(40.6800886, -73.9439725)",FULTON STREET                   ,BROOKLYN AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181979,VAN,SPORT UTILITY / STATION WAGON,,,
11/01/2013,0:09,BROOKLYN,11216,40.6879764,-73.9548301,"(40.6879764, -73.9548301)",BEDFORD AVENUE                  ,GREENE AVENUE                   ,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,,,,181986,UNKNOWN,BICYCLE,,,
10/20/2013,16:10,BROOKLYN,11216,40.6701245,-73.9552712,"(40.6701245, -73.9552712)",BEDFORD AVENUE                  ,EASTERN PARKWAY                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,175034,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
11/03/2013,11:19,BROOKLYN,11216,40.6697124,-73.9477302,"(40.6697124, -73.9477302)",EASTERN PARKWAY                 ,NEW YORK AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,175123,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/27/2013,14:30,BROOKLYN,11216,40.6800498,-73.9432622,"(40.6800498, -73.9432622)",TOMPKINS AVENUE                 ,FULTON STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181967,SPORT UTILITY / STATION WAGON,VAN,,,
10/10/2013,16:00,BROOKLYN,11216,40.678723,-73.9529869,"(40.678723, -73.9529869)",BEDFORD AVENUE                  ,ATLANTIC AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181890,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/26/2013,17:00,BROOKLYN,11216,40.6708977,-73.953187,"(40.6708977, -73.953187)",ROGERS AVENUE                   ,LINCOLN PLACE                   ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,175080,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/09/2013,11:40,BROOKLYN,11216,40.678723,-73.9529869,"(40.678723, -73.9529869)",BEDFORD AVENUE                  ,ATLANTIC AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181873,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES) ,,,
10/14/2013,0:03,BROOKLYN,11216,40.6884631,-73.9571303,"(40.6884631, -73.9571303)",FRANKLIN AVENUE                 ,CLIFTON PLACE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181899,MOTORCYCLE,SPORT UTILITY / STATION WAGON,,,
10/28/2013,11:50,BROOKLYN,11216,40.6825066,-73.9437433,"(40.6825066, -73.9437433)",TOMPKINS AVENUE                 ,HALSEY STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181970,PICK-UP TRUCK,UNKNOWN,,,
10/14/2013,15:40,BROOKLYN,11216,40.6800886,-73.9439725,"(40.6800886, -73.9439725)",BROOKLYN AVENUE                 ,FULTON STREET                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,181900,PASSENGER VEHICLE,,,,
10/25/2013,13:40,BROOKLYN,11216,40.6832699,-73.9501533,"(40.6832699, -73.9501533)",NOSTRAND AVENUE                 ,JEFFERSON AVENUE                ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181956,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/24/2013,23:45,BROOKLYN,11216,40.6709945,-73.9549534,"(40.6709945, -73.9549534)",BEDFORD AVENUE                  ,LINCOLN PLACE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,175063,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/19/2013,19:30,BROOKLYN,11216,40.6836472,-73.946872,"(40.6836472, -73.946872)",JEFFERSON AVENUE                ,MARCY AVENUE                    ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,181918,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/27/2013,10:27,BROOKLYN,11216,40.6828346,-73.9409127,"(40.6828346, -73.9409127)",THROOP AVENUE                   ,HALSEY STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181962,PASSENGER VEHICLE,UNKNOWN,,,
11/01/2013,9:30,BROOKLYN,11216,40.6753551,-73.9527693,"(40.6753551, -73.9527693)",ROGERS AVENUE                   ,SAINT MARKS AVENUE              ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,175109,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/23/2013,11:47,BROOKLYN,11216,40.6701245,-73.9552712,"(40.6701245, -73.9552712)",EASTERN PARKWAY                 ,BEDFORD AVENUE                  ,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,154971,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/28/2013,14:35,BROOKLYN,11216,40.6701245,-73.9552712,"(40.6701245, -73.9552712)",EASTERN PARKWAY                 ,BEDFORD AVENUE                  ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,175084,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE
10/08/2013,17:30,BROOKLYN,11216,40.6800498,-73.9432622,"(40.6800498, -73.9432622)",FULTON STREET                   ,TOMPKINS AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181871,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/18/2013,18:30,BROOKLYN,11216,40.6800498,-73.9432622,"(40.6800498, -73.9432622)",FULTON STREET                   ,TOMPKINS AVENUE                 ,,0,0,0,0,0,0,0,0,Prescription Medication,Backing Unsafely,,,,181916,PASSENGER VEHICLE,UNKNOWN,,,
11/01/2013,15:15,BROOKLYN,11216,40.6714882,-73.947563,"(40.6714882, -73.947563)",SAINT JOHNS PLACE               ,NEW YORK AVENUE                 ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,175110,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,,
10/18/2013,14:10,BROOKLYN,11216,40.6840001,-73.9503006,"(40.6840001, -73.9503006)",PUTNAM AVENUE                   ,NOSTRAND AVENUE                 ,,0,0,0,0,0,0,0,0,Oversized Vehicle,Unspecified,,,,181915,VAN,PASSENGER VEHICLE,,,
10/30/2013,8:10,BROOKLYN,11216,40.6850475,-73.954248,"(40.6850475, -73.954248)",BEDFORD AVENUE                  ,MONROE STREET                   ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,181976,UNKNOWN,PASSENGER VEHICLE,,,
11/01/2013,20:35,BROOKLYN,11216,40.6865789,-73.9474574,"(40.6865789, -73.9474574)",GATES AVENUE                    ,MARCY AVENUE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181992,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/28/2013,7:35,BROOKLYN,11216,40.6752029,-73.9500007,"(40.6752029, -73.9500007)",NOSTRAND AVENUE                 ,SAINT MARKS AVENUE              ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,175083,PASSENGER VEHICLE,UNKNOWN,,,
10/15/2013,18:18,BROOKLYN,11216,40.6857804,-73.9543917,"(40.6857804, -73.9543917)",BEDFORD AVENUE                  ,GATES AVENUE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181905,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/22/2013,11:58,BROOKLYN,11216,40.6781564,-73.9441507,"(40.6781564, -73.9441507)",ATLANTIC AVENUE                 ,BROOKLYN AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181936,PASSENGER VEHICLE,PICK-UP TRUCK,,,
10/11/2013,18:30,BROOKLYN,11216,40.6713548,-73.956788,"(40.6713548, -73.956788)",LINCOLN PLACE                   ,ST FRANCIS PLACE                ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,174982,PASSENGER VEHICLE,BICYCLE,,,
10/20/2013,1:20,BROOKLYN,11216,40.678723,-73.9529869,"(40.678723, -73.9529869)",ATLANTIC AVENUE                 ,BEDFORD AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181923,TAXI,OTHER,,,
10/11/2013,18:00,BROOKLYN,11216,40.6825066,-73.9437433,"(40.6825066, -73.9437433)",HALSEY STREET                   ,TOMPKINS AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,,,,,181892,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/23/2013,3:00,BROOKLYN,11216,40.6698646,-73.9505022,"(40.6698646, -73.9505022)",EASTERN PARKWAY                 ,NOSTRAND AVENUE                 ,,4,0,0,0,0,0,4,0,Unspecified,Unspecified,,,,175048,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/24/2013,8:45,BROOKLYN,11216,40.6698646,-73.9505022,"(40.6698646, -73.9505022)",EASTERN PARKWAY                 ,NOSTRAND AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,154982,PASSENGER VEHICLE,UNKNOWN,,,
11/03/2013,7:10,BROOKLYN,11216,40.6803904,-73.949557,"(40.6803904, -73.949557)",NOSTRAND AVENUE                 ,FULTON STREET                   ,,3,0,0,0,0,0,3,0,Unspecified,Unspecified,,,,181999,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/26/2013,11:11,BROOKLYN,11216,40.6734216,-73.9501643,"(40.6734216, -73.9501643)",PARK PLACE                      ,NOSTRAND AVENUE                 ,,1,0,1,0,0,0,0,0,Unspecified,,,,,175070,SPORT UTILITY / STATION WAGON,,,,
10/22/2013,7:20,BROOKLYN,11216,40.6785854,-73.952064,"(40.6785854, -73.952064)",ATLANTIC AVENUE                 ,PERRY PLACE                     ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,181949,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
11/01/2013,0:20,BROOKLYN,11216,40.6718727,-73.9546355,"(40.6718727, -73.9546355)",SAINT JOHNS PLACE               ,BEDFORD AVENUE                  ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,175102,PASSENGER VEHICLE,BICYCLE,,,
10/26/2013,0:35,BROOKLYN,11216,40.6727536,-73.9543177,"(40.6727536, -73.9543177)",BEDFORD AVENUE                  ,STERLING PLACE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,175068,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/18/2013,8:45,BROOKLYN,11216,40.6709945,-73.9549534,"(40.6709945, -73.9549534)",BEDFORD AVENUE                  ,LINCOLN PLACE                   ,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,175026,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/14/2013,15:00,BROOKLYN,11216,40.6838926,-73.938222,"(40.6838926, -73.938222)",HANCOCK STREET                  ,GARVEY BOULEVARD                ,,1,0,0,0,1,0,0,0,Unspecified,Unspecified,,,,181901,PASSENGER VEHICLE,BICYCLE,,,
10/31/2013,2:40,BROOKLYN,11216,40.6781564,-73.9441507,"(40.6781564, -73.9441507)",ATLANTIC AVENUE                 ,BROOKLYN AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,,,,,181980,LARGE COM VEH(6 OR MORE TIRES),,,,
10/13/2013,17:35,BROOKLYN,11216,40.6784553,-73.9496774,"(40.6784553, -73.9496774)",NOSTRAND AVENUE                 ,ATLANTIC AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181897,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/19/2013,22:15,BROOKLYN,11216,40.6784553,-73.9496774,"(40.6784553, -73.9496774)",ATLANTIC AVENUE                 ,NOSTRAND AVENUE                 ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,181922,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/28/2013,17:05,BROOKLYN,11216,40.6752029,-73.9500007,"(40.6752029, -73.9500007)",NOSTRAND AVENUE                 ,SAINT MARKS AVENUE              ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,175107,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/12/2013,0:35,BROOKLYN,11216,40.6726817,-73.95302,"(40.6726817, -73.95302)",ROGERS AVENUE                   ,STERLING PLACE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174986,PICK-UP TRUCK,PASSENGER VEHICLE,,,
10/19/2013,4:28,BROOKLYN,11216,40.6810711,-73.9497151,"(40.6810711, -73.9497151)",NOSTRAND AVENUE                 ,MACON STREET                    ,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,,,,,181919,SPORT UTILITY / STATION WAGON,,,,
11/02/2013,7:20,BROOKLYN,11216,40.681804,-73.9498624,"(40.681804, -73.9498624)",HALSEY STREET                   ,NOSTRAND AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181998,OTHER,LIVERY VEHICLE,,,
10/31/2013,18:00,BROOKLYN,11216,40.6718727,-73.9546355,"(40.6718727, -73.9546355)",BEDFORD AVENUE                  ,SAINT JOHNS PLACE               ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,175097,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/25/2013,17:30,BROOKLYN,11216,40.6828346,-73.9409127,"(40.6828346, -73.9409127)",HALSEY STREET                   ,THROOP AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181958,PICK-UP TRUCK,AMBULANCE,,,
10/12/2013,14:05,BROOKLYN,11216,40.6781564,-73.9441507,"(40.6781564, -73.9441507)",ATLANTIC AVENUE                 ,BROOKLYN AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181895,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/13/2013,2:00,BROOKLYN,11216,40.6832396,-73.9438905,"(40.6832396, -73.9438905)",TOMPKINS AVENUE                 ,HANCOCK STREET                  ,,2,0,0,0,0,0,2,0,Other Electronic Device,Unspecified,Unspecified,,,181896,SMALL COM VEH(4 TIRES) ,PASSENGER VEHICLE,PASSENGER VEHICLE,,
10/11/2013,8:05,BROOKLYN,11216,40.674463,-73.9528493,"(40.674463, -73.9528493)",ROGERS AVENUE                   ,PROSPECT PLACE                  ,,6,0,0,0,0,0,6,0,Unspecified,Unspecified,,,,174980,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/26/2013,23:05,BROOKLYN,11216,40.6718727,-73.9546355,"(40.6718727, -73.9546355)",SAINT JOHNS PLACE               ,BEDFORD AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,175076,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/15/2013,8:36,BROOKLYN,11216,40.6698646,-73.9505022,"(40.6698646, -73.9505022)",EASTERN PARKWAY                 ,NOSTRAND AVENUE                 ,,1,0,0,0,0,0,1,0,Outside Car Distraction,Fatigued/Drowsy,Fatigued/Drowsy,,,175005,LIVERY VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
10/28/2013,15:45,BROOKLYN,11216,40.6708977,-73.953187,"(40.6708977, -73.953187)",LINCOLN PLACE                   ,ROGERS AVENUE                   ,,1,0,1,0,0,0,0,0,Unspecified,,,,,175081,SPORT UTILITY / STATION WAGON,,,,
10/21/2013,9:00,BROOKLYN,11216,40.674463,-73.9528493,"(40.674463, -73.9528493)",PROSPECT PLACE                  ,ROGERS AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,175039,VAN,PASSENGER VEHICLE,,,
10/12/2013,14:20,BROOKLYN,11216,40.6701245,-73.9552712,"(40.6701245, -73.9552712)",EASTERN PARKWAY                 ,BEDFORD AVENUE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,174991,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/21/2013,13:15,BROOKLYN,11216,40.6775017,-73.9469994,"(40.6775017, -73.9469994)",NEW YORK AVENUE                 ,PACIFIC STREET                  ,,0,0,0,0,0,0,0,0,Fatigued/Drowsy,Unspecified,,,,175040,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/31/2013,16:30,BROOKLYN,11216,40.6775767,-73.9554753,"(40.6775767, -73.9554753)",DEAN STREET                     ,FRANKLIN AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,175098,BUS,SPORT UTILITY / STATION WAGON,,,
11/03/2013,18:50,BROOKLYN,11216,40.679939,-73.9412073,"(40.679939, -73.9412073)",KINGSTON AVENUE                 ,FULTON STREET                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,182002,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/11/2013,11:30,BROOKLYN,11216,40.6803904,-73.949557,"(40.6803904, -73.949557)",FULTON STREET                   ,NOSTRAND AVENUE                 ,,1,0,1,0,0,0,0,0,Unspecified,,,,,181888,PASSENGER VEHICLE,,,,
10/11/2013,15:01,BROOKLYN,11216,40.678723,-73.9529869,"(40.678723, -73.9529869)",ATLANTIC AVENUE                 ,BEDFORD AVENUE                  ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,174983,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
10/24/2013,1:05,BROOKLYN,11216,40.6725296,-73.9502515,"(40.6725296, -73.9502515)",NOSTRAND AVENUE                 ,STERLING PLACE                  ,,0,0,0,0,0,0,0,0,Turning Improperly,,,,,175055,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/20/2013,21:18,BROOKLYN,11216,40.6743137,-73.9500807,"(40.6743137, -73.9500807)",NOSTRAND AVENUE                 ,PROSPECT PLACE                  ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,175036,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/10/2013,16:38,BROOKLYN,11216,40.6879764,-73.9548301,"(40.6879764, -73.9548301)",BEDFORD AVENUE                  ,GREENE AVENUE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181881,SPORT UTILITY / STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),,,
10/18/2013,8:45,BROOKLYN,11216,40.6709945,-73.9549534,"(40.6709945, -73.9549534)",BEDFORD AVENUE                  ,LINCOLN PLACE                   ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,175025,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
10/08/2013,13:49,BROOKLYN,11216,40.6862043,-73.9507352,"(40.6862043, -73.9507352)",NOSTRAND AVENUE                 ,GATES AVENUE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181869,SMALL COM VEH(4 TIRES) ,UNKNOWN,,,
10/25/2013,18:45,BROOKLYN,11216,40.681804,-73.9498624,"(40.681804, -73.9498624)",HALSEY STREET                   ,NOSTRAND AVENUE                 ,,0,0,0,0,0,0,0,0,Other Vehicular,Unspecified,,,,181960,BUS,PASSENGER VEHICLE,,,
10/24/2013,6:20,BROOKLYN,11216,40.6745018,-73.9536892,"(40.6745018, -73.9536892)",BEDFORD AVENUE                  ,PROSPECT PLACE                  ,,1,0,1,0,0,0,0,0,Unspecified,,,,,175056,SPORT UTILITY / STATION WAGON,,,,
10/24/2013,11:30,BROOKLYN,11216,40.6825066,-73.9437433,"(40.6825066, -73.9437433)",HALSEY STREET                   ,TOMPKINS AVENUE                 ,,1,0,1,0,0,0,0,0,Unspecified,,,,,181954,PASSENGER VEHICLE,,,,
10/12/2013,10:50,BROOKLYN,11216,40.6784553,-73.9496774,"(40.6784553, -73.9496774)",NOSTRAND AVENUE                 ,ATLANTIC AVENUE                 ,,1,0,1,0,0,0,0,0,Unspecified,,,,,174989,PASSENGER VEHICLE,,,,
10/09/2013,17:00,BROOKLYN,11216,40.678723,-73.9529869,"(40.678723, -73.9529869)",BEDFORD AVENUE                  ,ATLANTIC AVENUE                 ,,1,0,0,0,0,0,1,0,Unspecified,Unspecified,,,,181878,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
10/30/2013,16:00,BROOKLYN,11216,40.6743137,-73.9500807,"(40.6743137, -73.9500807)",PROSPECT PLACE                  ,NOSTRAND AVENUE                 ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,175092,SPORT UTILITY / STATION WAGON,UNKNOWN,,,
11/01/2013,15:20,BROOKLYN,11216,40.6802132,-73.9462762,"(40.6802132, -73.9462762)",FULTON STREET                   ,MARCY AVENUE                    ,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,181994,PASSENGER VEHICLE,UNKNOWN,,,
11/03/2013,18:30,BROOKLYN,11216,40.674463,-73.9528493,"(40.674463, -73.9528493)",ROGERS AVENUE                   ,PROSPECT PLACE                  ,,0,0,0,0,0,0,0,0,Brakes Defective,Unspecified,,,,175121,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,,,
